Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Софія Весна,Віра. Надія. Кохання,Українська мова,,,,Саміт-книга,2021.0,9789669863591,Поезія
Софія Весна,Корона. Збірка поезій,Українська мова,,,,Саміт-книга,2019.0,,Поезія
Софія Андрухович,Сьомга,Українська мова,,,,Нора-Друк,2015.0,9789668659539,Сучасна українська проза
Софія Андрухович,Старі люди,Українська мова,,,,Лілея-НВ,2008.0,9789666681693,Сучасна українська проза
Софія Андрухович,Жінки їхніх чоловіків. Старі люди,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481257,Сучасна українська проза
Софія Андрухович,Амадока,Українська мова,,,,Видавництво Старого Лева,2020.0,9786176796299,Сучасна українська проза
Софія Андрухович,Фелікс Австрія,Українська мова,,,,Видавництво Старого Лева,2019.0,9786176790822,Сучасна українська проза
Сосуке Нацукава,"Кіт, що рятував книжки",Українська мова,,,,Наш формат,2024.0,9786178115791,Книги жанру Фантастика. Фентезі. Містика
Сорокін  В.,Блакитне сало,Українська мова,,,,Фоліо,2014.0,9789660367050,Сучасна зарубіжна проза
Сорока Ю.,Іменем сонця. Нотатки Семена Паливоди,Українська мова,,,,Фоліо,2019.0,9789660387782,Класична проза
Сорока Ю.,Легіон Хронос,Українська мова,,,,Фоліо,2017.0,9789660377561,Книги жанру Фантастика. Фентезі. Містика
Сорока П.,Симфонія Петриківського лісу,Українська мова,,,,Апріорі,2015.0,9786176292449,Поезія
Сорд В.,Три плюси,Українська мова,,,,Дім химер,2019.0,9789669787040,Історична проза
Сорд В.,Безодня,Українська мова,,,,Дім химер,2019.0,9786177842049,Сучасна зарубіжна проза
Сондерс Г. Д.,Лінкольн у бардо,Українська мова,,,,Видавництво Старого Лева,2020.0,9786176796220,Сучасна зарубіжна проза
Сомерсет Моем,Розмальована вуаль,Українська мова,,,,BookChef,2022.0,9789669937179,Класична проза
Сомерсет Моем,Театр,Українська мова,,,,BookChef,2022.0,9786175480960,Класична проза
Сомерсет Моем,Тягар пристрастей людських,Українська мова,,,,BookChef,2019.0,9786175480212,Класична проза
Соломун К.,Виставлю тебе на Facebook (мінімальний брак),Українська,,,,РМ,2019.0,9789669173980,Сучасна українська проза
Соломія Томащук,Між нами,Українська мова,,,,Клуб сімейного дозвілля,2024.0,9786171507982,Трилер
Соловйов Л.,Повість про Ходжу Насреддіна (мінімальний брак),Українська мова,,,,"Видавничий дім ""Школа""",2019.0,,Пригоди
Соколюк Остап,Ені,Українська мова,,,,КМ-Букс,2016.0,9789669231192,Сучасна українська проза
Сога Аль-Фіккі,Рейс Каїр – Касабланка,Українська мова,,,,Нора-Друк,2021.0,9789666880843,Сучасна зарубіжна проза
Сміт В.,Тріумф сонця,Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171284517,Пригоди
Смит К.,Кишеньковий сміттяр,Українська мова,,,,Клуб сімейного дозвілля,2016.0,9786171205253,Пригоди
Смит А.,Готель Світ,Українська мова,,,,Фабула,2019.0,9786170950406,Сучасна зарубіжна проза
Смерек О.,Мірки і лекала,Українська мова,,,,Кальварія,2017.0,,Сучасна зарубіжна проза
Слюсаревський М.,Не втративши лиця,Українська мова,,,,Саміт-книга,2020.0,9786177182404,Поезія
Слоун Р.,Магічний рецепт для Лоїс,Українська мова,,,,Vivat,2020.0,9789669429728,Сучасна зарубіжна проза
Слоньовська О.В.,"Чупакабра, або Слухайся Єви, Адаме",Українська мова,,,,Український пріоритет,2021.0,9786177899487,Сучасна українська проза
Слоньовська О.В.,Інстинкт Саранчі. Знехтувані Ноєм,Українська мова,,,,Український пріоритет,2019.0,9786177899227,Сучасна українська проза
Слоньовська О.В.,Тетраедр,Українська мова,,,,Український пріоритет,2020.0,9786177656844,Сучасна українська проза
Слоньовська О.В.,Медуза Горгона,Українська мова,,,,Український пріоритет,2019.0,9786177656547,Сучасна українська проза
Слоньовська О.В.,Загублені в часі,,,,,Український пріоритет,2018.0,9786177656110,Сучасна українська проза
Слободан Шнайдер,Мідна доба,Українська мова,,,,Нора-Друк,2021.0,9789666880553,Сучасна зарубіжна проза
Слапчук.В,Роман & Роман,Українська мова,,,,РМ,2019.0,9789669174208,Сучасна українська проза
Славінська І.,Мої запасні життя,Українська,,,,Видавництво Старого Лева,2020.0,9786176797111,Сучасна українська проза
Славінська І.,Теплі історії. Історії талановитих людей. Кн.2,Українська мова,,,,Брайт Букс,2020.0,9789662665628,Сучасна українська проза
Славінська І.,Теплі історії. Історіі талановитих людей,Українська мова,,,,Брайт Букс,2020.0,9789662665352,Сучасна українська проза
Славенка Дракуліч,Як ми пережили комунізм і навіть сміялися,Українська мова,,,,Yakaboo Publishing,2019.0,9786177544103,Сучасна зарубіжна проза
Славенка Дракуліч,Війна всюди однакова,Українська мова,,,,Човен,2023.0,9786179518898,Есеїстика
"Слава Свiтова,Ірина Ніколайчук,Світлана Дідух-Романенко,Ольга Зеленюк,Ірина Лісова,Дарина Брикайло,Аріна Сидоркіна,Чорна О.,Ольга Циганкова,Павленко,Камінська О.,Олійник С.,Мельниченко А.",Про що вона мовчить,Українська мова,,,,Creative Women Publishing,2021.0,9786179510403,Есеїстика
"Слава Світова,Марина Братко,Віоліна Ситнік,Некрасов А.",Теревені аж до ранку,Українська мова,,,,Discursus,2016.0,9786177236671,Сучасна українська проза
Слава Світова,Імена,Українська мова,,,,Creative Women Publishing,2023.0,9786179510472,Сучасна українська проза
Слава Світова,Жила-була я,Українська мова,,,,Брайт Букс,2020.0,9789662665918,Сентиментальна проза
Скрипник Леонід,Епізоди з життя чудної людини. Інтелігент,Українська мова,,,,Кондор,2021.0,9786178052317,Класична проза
Скреттинг Г.,Три чоловіки для Вільми,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799626,Сучасна зарубіжна проза
"Скотт Коутон,Кіра Брід-Ріслі",П'ять ночей із Фредді. Книга 3. Четверта шафка,Українська мова,,,,BookChef,2023.0,9786175481561,Книги жанру Фантастика. Фентезі. Містика
"Скотт Коутон,Кіра Брід-Ріслі",П'ять ночей із Фредді. Книга 2. Покручі,Українська мова,,,,BookChef,2022.0,9786175481103,Книги жанру Фантастика. Фентезі. Містика
"Скотт Коутон,Кіра Брід-Ріслі",П'ять ночей із Фредді. Книга 1. Срібні очі,Українська мова,,,,BookChef,2022.0,9786175480977,Книги жанру Фантастика. Фентезі. Містика
"Скотт Коутон,Еллі Купер",Жахастики Фазбера. Книга 1. У басейні з кульками,Українська мова,,,,BookChef,2024.0,9786175482179,Трилер
Скотт Коутон,Жахастики Фазбера. Книга 2. Хватько,Українська мова,,,,BookChef,2024.0,9786175482384,Книги жанру Фантастика. Фентезі. Містика
Скляренко С.,Володимир,Українська мова,,,,Фоліо,2012.0,,Історична проза
Скарлетт Сент-Клер,Гадес і Персефона. Книга 1: Доторк темряви,Українська мова,,,,BookChef,2023.0,9786175482032,Книги жанру Фантастика. Фентезі. Містика
Скарлетт Сент-Клер,Гадес і Персефона. Книга 2. Гра долі,Українська мова,,,,BookChef,2024.0,9786175482407,Книги жанру Фантастика. Фентезі. Містика
Сйон,Дитя Землі,Українська мова,,,,Видавництво,2018.0,9789669757456,Сучасна зарубіжна проза
Сйон,Місячний камінь,Українська мова,,,,Видавництво,2021.0,9786177818174,Сучасна зарубіжна проза
Сісілія Ахерн,Гра в марблз (мінімальний брак),Українська мова,,,,РМ,2018.0,9789669172945,Детективи
Сісілія Ахерн,Ідеальна (мінімальний брак),Українська мова,,,,РМ,2017.0,9789669171535,Сучасна зарубіжна проза
Сісілія Ахерн,Таврована (серійна) (мінімальний брак),Українська мова,,,,РМ,2016.0,9789669170804,Романи
Сісілія Ахерн,Де закінчуються веселки (мінімальний брак),Українська мова,,,,РМ,2019.0,,Сучасна зарубіжна проза
Сімсіон Грем,Ефект «Розі» (pocketbook),Українська мова,,,,Vivat,2024.0,9786171702738,Сучасна зарубіжна проза
Сімсіон Грем,"Проєкт ""Розі""",Українська мова,,,,Vivat,2023.0,9786171702288,Сучасна зарубіжна проза
Сімона Вілар,Земля фіордів. Книга 1. Із варягів у греки,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171501829,Сучасна українська проза
Сімак Кліффорд,Транзитна станція,Українська мова,,,,Богдан,2018.0,9789661055949,Книги жанру Фантастика. Фентезі. Містика
Сімак Кліффорд,Час – найпростіша річ,Українська мова,,,,Богдан,2018.0,9789661055406,Книги жанру Фантастика. Фентезі. Містика
Сімак Кліффорд,Резервація гоблінів,Українська мова,,,,Богдан,2017.0,9789661050814,Книги жанру Фантастика. Фентезі. Містика
Сільвія Дей,Оголена для тебе,Українська мова,,,,Vivat,2018.0,9789669421128,Романи
Сілін О.,"Агенція ""Незалежність"" : збірка оповідань",Українська мова,,,,Богдан,2021.0,9789661066440,Пригоди
Сіжань Джей Джао,Залізна Вдова,Українська мова,,,,Vivat,2023.0,9786171702776,Книги жанру Фантастика. Фентезі. Містика
"Синельникова,Пилипчук О. П.,Сухорукова Юлія,Науменко",Неспілка. Неказки,Українська мова,,,,Відкриття,2023.0,9786178224219,Сучасна українська проза
Симсион  Г.,Ефект Розі,Українська мова,,,,Vivat,2019.0,9789669820846,Сентиментальна проза
Симошенко С.,"Опять к тебе, Эльбрус капризный",російська,,,,Перун,2017.0,,Сучасна українська проза
Симор Гласенко,Дім чистого світла,Українська,,,,Видавництво 21,2020.0,9786176142843,Сучасна українська проза
Симмонс Д.,Схід Ендіміона,Українська мова,,,,Богдан,2020.0,9789661053037,Книги жанру Фантастика. Фентезі. Містика
Сильвія Морено-Ґарсія,Мексиканська готика,Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171295780,Сучасна зарубіжна проза
Сєрова А.,Правила гри,Українська мова,,,,Кальварія,2010.0,9789666632916,Сучасна українська проза
Сетон-Томпсон Е.,Читаємо англійською: Відомі історії про тварин (Pre-Intermediate),Українська мова,,,,Арій,2017.0,9789664985519,Білінгва. Книги іноземними мовами
Сергій Ухачевський,Легенди нескореної зими,Українська мова,,,,Кальварія,2016.0,,Сучасна українська проза
Сергій Ухачевський,Карпатський капкан,Українська мова,,,,Богдан,2021.0,9789666633470,Історична проза
Сергій Ухачевський,Стіна. Осінні ілюзії,Українська мова,,,,Богдан,2009.0,9789661009225,Детективи
Сергій Угорчак,Вершники темряви,Українська мова,,,,Зелений пес,2022.0,9789662792355,Книги жанру Фантастика. Фентезі. Містика
Сергій Свириденко,Королівське пограбування,Українська мова,,,,Наш формат,2021.0,9786177866588,Пригоди
Сергій Плохій,Брама Європи. Історія України від скіфських воєн до незалежності,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171285828,Історична проза
Сергій Пилипенко,Пилипенко.Вибрані твори-2,,,,,Смолоскип,2018.0,9786177173594,Класична проза
Сергій Осока,Нічні купання в серпні (доповнена),,,,,Видавництво Старого Лева,2022.0,9789664480496,Сучасна українська проза
Сергій Осока,Три лини для Марії,Українська мова,,,,Видавництво Старого Лева,2020.0,9786176797999,Сучасна українська проза
Сергій Карюк,Голота. Справа осавула,Українська мова,,,,Зелений пес,2023.0,9789662792522,Детективи
Сергій Карюк,Ферія,Українська мова,,,,Зелений пес,2021.0,9789662791983,Сучасна українська проза
"Сергій Жадан,Гамлет",Антена,Українська мова,,,,Meridian Czernowitz,2022.0,9786178024277,Поезія
Сергій Жадан,Гімн демократичної молоді,Українська мова,,,,Meridian Czernowitz,2023.0,9786178024482,Сучасна українська проза
Сергій Жадан,Anarchy in the UKR. Луганський щоденник. Бігти не зупиняючись,Українська мова,,,,Meridian Czernowitz,2023.0,9786178024468,Сучасна українська проза
Сергій Жадан,Скрипниківка,Українська мова,,,,Meridian Czernowitz,2023.0,9786178024451,Поезія
Сергій Жадан,Біг Мак,Українська мова,,,,Meridian Czernowitz,2023.0,9786178024437,Сучасна українська проза
Сергій Жадан,Депеш Мод,Українська мова,,,,Meridian Czernowitz,2023.0,9786178024406,Сучасна українська проза
Сергій Жадан,Ворошиловград,Українська мова,,,,Meridian Czernowitz,2022.0,9786178024314,Сучасна українська проза
Сергій Жадан,Месопотамія,Українська мова,,,,Meridian Czernowitz,2022.0,9786178024307,Сучасна українська проза
Сергій Жадан,Життя Марії / Сергій Жадан,Українська мова,,,,Meridian Czernowitz,2022.0,9786178024260,Поезія
Сергій Жадан,Хлібне перемир'я,Українська мова,,,,Meridian Czernowitz,2022.0,9786178024222,Драматургія. П'єси
Сергій Жадан,Тамплієри,Українська мова,,,,Meridian Czernowitz,2022.0,9786176141457,Поезія
Сергій Жадан,"Ворошиловоград. Бігти, не зупиняючись (м)",Українська мова,,,,Фоліо,2015.0,9789660371637,Сучасна українська проза
Сергій Жадан,Сергiй Жадан. Госпелс i спiрiчуелс,Українська мова,,,,Фоліо,,9789660359161,Поезія
Сергій Жадан,Депеш Мод,російська,,,,Фоліо,2014.0,9789660357808,Сучасна українська проза
Сергій Жадан,Прощання слов'янки,Українська мова,,,,Фоліо,2011.0,9789660356900,Поезія
Сергій Жадан,Бiг-Мак та iншi iсторiї,Українська мова,,,,Фоліо,2011.0,9789660356894,Сучасна українська проза
Сергій Жадан,Гімн демократичної молодi (м),Українська мова,,,,Фоліо,2020.0,9789660346413,Сучасна українська проза
Сергій Жадан,Жадан С. / Депеш Мод + нові тексти,Українська,,,,Клуб сімейного дозвілля,2020.0,9789661490962,Сучасна українська проза
Сергій Жадан,Біґ Мак. Перезавантаження,Українська,,,,Клуб сімейного дозвілля,2015.0,9789661487863,Сучасна українська проза
Сергій Жадан,Ворошиловград (кiнообкладинка),Українська мова,,,,Клуб сімейного дозвілля,2018.0,9786171254039,Сучасна українська проза
Сергій Жадан,30 віршів про любов і залізницю,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481233,Поезія
Сергій Жадан,"Антена, Сергій Жадан",Українська мова,,,,Видавництво 21,2020.0,9789669782106,Класична проза
Сергій Жадан,Псалом авіації,Українська мова,,,,Видавництво 21,2021.0,9786178024093,Поезія
Сергій Жадан,Інтернат,Українська мова,,,,Видавництво 21,2022.0,9786178024017,Сучасна українська проза
Сергій Жадан,Список кораблів,Українська мова,,,,Видавництво 21,2021.0,9786178024000,Поезія
Сергій Жадан,Хлібне перемир'я,Українська мова,,,,Видавництво 21,2020.0,9786177807048,Сучасна українська проза
Сергій Жадан,Список кораблів,Українська мова,,,,Видавництво 21,,9786177807031,Поезія
Сергій Жадан,Антена,Українська мова,,,,Видавництво 21,2019.0,9786176143130,Пригоди
Сергій Жадан,Вишиваний. Король України,російська,,,,Видавництво 21,2019.0,,Сучасна українська проза
Сергій Жадан,Інтернат,Українська мова,,,,Видавництво 21,2017.0,,Сучасна українська проза
Сергій Жадан,Жадан і Собаки. Бийся за неї (+ CD-ROM),Українська мова,,,,Видавництво 21,2014.0,,Сучасна українська проза
Сергій Жадан,Тамплієри,Українська мова,,,,Видавництво 21,2016.0,,Поезія
Сергій Жадан,Жадан і Собаки. Бийся за неї,Українська мова,,,,Видавництво 21,2015.0,,Поезія
Сергій Жадан,Сергій Жадан: Динамо Харкiв,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2023.0,9786175850657,Сучасна українська проза
Сергій Духно,Маріуполь. Вихід з пекла,Українська мова,,,,Фоліо,2024.0,9786175517383,Сучасна українська проза
"Сергій Дзюба,Артемій Кірсанов",Заборонений,Українська мова,,,,Фабула,2019.0,9786170956330,Сучасна українська проза
Сергій Дзюба,Позивний Бандерас,Українська мова,,,,Фабула,2018.0,9786170939241,Сучасна українська проза
Сергій Гирич,Семиголовий дракон,Українська мова,,,,Зелений пес,2023.0,9789662792546,Книги жанру Фантастика. Фентезі. Містика
Сергій Батурин,Спис римського сотника,Українська мова,,,,Фабула,2023.0,9786175221358,Сучасна українська проза
Сергій Батурин,Clavus Domini,Українська мова,,,,Фабула,2019.0,9786170951250,Сучасна українська проза
Сергій «Колос» Мартинюк,Рок-н-рол,Українська мова,,,,Фабула,2020.0,9786170963611,Сучасна українська проза
Сергій «Колос» Мартинюк,Реп’яхи,Українська мова,,,,Фабула,2019.0,9786170959911,Поезія
Сергій «Колос» Мартинюк,Капітан Смуток,Українська мова,,,,Фабула,2018.0,9786170949318,Сучасна українська проза
Сергій «Колос» Мартинюк,Кушмарджак,Українська мова,,,,Наш формат,2024.0,9786178120733,Книги жанру Фантастика. Фентезі. Містика
Сергій «Колос» Мартинюк,Король дощу,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799848,Сучасна українська проза
Сергей Сергеевич (Saigon),Юпак (авторська версія),російська,,,,Білка,2020.0,9786177792016,Сучасна українська проза
Сергей Сергеевич (Saigon),Юпак,Українська мова,,,,Білка,2019.0,,Сучасна українська проза
"Сергеевич С.,Монова О.,Коваленко О.",Чемоданные истории,російська,,,,Білка,2018.0,9789667083748,Сучасна зарубіжна проза
Сергеевич С.,Грязь [*khaki],російська,,,,Білка,2018.0,,Сучасна українська проза
"Серафима Сікорська,Мака Зеделашвілі",Коли ти народився,Українська мова,,,,Bookraine Publishing House,2023.0,9786177935130,Сучасна зарубіжна проза
Сентер К.,На зламаних крилах,Українська мова,,,,Vivat,2019.0,9789669821812,Сучасна зарубіжна проза
Сент-Экзюпери А.,Повне зібрання творів. Сент-Екзюпері А.,Українська мова,,,,Фоліо,2020.0,9789660389267,Класична проза
Семпл М.,Де ти поділась Бернадетт,Українська мова,,,,Vivat,2019.0,9789669820266,Сучасна зарубіжна проза
Семпл М.,Де ти поділась Бернадетт,Українська мова,,,,Vivat,2019.0,9789669820266,Сучасна зарубіжна проза
Селья Агава,"Те, що падає з неба",Українська мова,,,,Видавництво 21,2019.0,9786176142492,Сучасна зарубіжна проза
Сельма Лагерльоф,Морбакка,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481370,Сучасна зарубіжна проза
Селесте Інґ,Наші втрачені серця,Українська мова,,,,Наш формат,2023.0,9786178120887,Книги жанру Фантастика. Фентезі. Містика
Селесте Інґ,Усюди жевріють пожежі,Українська мова,,,,Наш формат,2023.0,9786178120627,Сучасна зарубіжна проза
Сейгер Р.,Останні дівчата,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799831,Сучасна зарубіжна проза
Сей-Шьонагон,Записки в узголів'ї (БСЛ),Українська мова,,,,Фоліо,2015.0,9789660369948,"Байки, міфи, казки, фольклор"
Сей-Шьонагон,Записки в узголів’ї,Українська мова,,,,Фоліо,2023.0,9786175515532,Класична проза
Себастіан Фітцек,Терапія,Українська мова,,,,Vivat,2019.0,9789669429353,Детективи
Себастіан Фітцек,Пасажир №23,Українська мова,,,,Vivat,2023.0,9786171702301,Детективи
Себастіан Фітцек,Терапія,Українська мова,,,,Vivat,2023.0,9786171702295,Сучасна зарубіжна проза
Свіфт Д.,Gulliver's Travels,Англійська мова,,,,Країна Мрій,2019.0,9789669483270,Білінгва. Книги іноземними мовами
"Світлана Тараторіна,Наталія Довгопол,Ірина Грабовська,Наталія Матолінець,Дарія Піскозуб",Хроніки незвіданих земель. Збірка оповідань,Українська мова,,,,Жорж,2022.0,9786178023324,Сучасна українська проза
Світлана Тараторіна,Дім солі,Українська мова,,,,Vivat,2023.0,9789669827289,Книги жанру Фантастика. Фентезі. Містика
Світлана Тараторіна,Лазарус,Українська мова,,,,Vivat,2023.0,9786171701557,Книги жанру Фантастика. Фентезі. Містика
Світлана Талан,ЇЇ вишиване життя,Українська мова,,,,Клуб сімейного дозвілля,2024.0,9786171505216,Сучасна українська проза
Світлана Талан,Душа Ніколь,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171298903,Сучасна українська проза
Світлана Талан,Де живе свобода. Її полиновий присмак,Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171292970,Романи
Світлана Талан,Сафарі на щастя,Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171285989,Сучасна українська проза
Світлана Талан,Просто гра,Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171283121,Сучасна українська проза
Світлана Талан,Де живе свобода,Українська,,,,Клуб сімейного дозвілля,2020.0,9786171276499,Сучасна українська проза
Світлана Талан,Зловити промінь щастя,Українська,,,,Клуб сімейного дозвілля,2020.0,9786171265493,Сучасна українська проза
Світлана Талан,Букет улюблених квітів,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171256392,Сучасна українська проза
Світлана Талан,Ракурс,Українська мова,,,,Клуб сімейного дозвілля,2017.0,9786171239265,Сучасна українська проза
Світлана Талан,Спокута,Українська,,,,Клуб сімейного дозвілля,2018.0,9786171238367,Сучасна українська проза
Світлана Талан,Повернутися дощем,Українська,,,,Клуб сімейного дозвілля,2016.0,9786171214743,Сучасна українська проза
"Світлана Привалова,Сергій Жадан,Крук Г.,Сергій Татчин,Калитко К.,Строкань Ю.,Леся Мудрак,Ігор Астапенко,Сергій Савін,Юрій Вітяк",Галерея Чуття. Частина 2,Українська мова,,,,Nebo BookLab Publishing,2017.0,9786177537174,Поезія
"Світлана Клімова,Андрій Клімов",Моя божевільна,Українська мова,,,,Фабула,2016.0,9786170929341,Сучасна українська проза
Світлана Богдан,Камені,Українська мова,,,,Смолоскип,2024.0,9786177622467,Поезія
Світлана Бєлоусова,Приходь без дзвінка,Українська мова,,,,Лабораторія,2024.0,9786178362058,Сучасна українська проза
Світлана Алексієвич,Чорнобильська молитва. Хроніка майбутнього,Українська мова,,,,Фоліо,2020.0,9789660392212,Сучасна українська проза
Світлана Алексієвич,Час second-hand (кiнець червоної людини),Українська мова,,,,Фоліо,2020.0,9789660392205,Сучасна зарубіжна проза
Світлана Алексієвич,Останні свідки. Соло для дитячого голосу,Українська мова,,,,Фоліо,2020.0,9789660392199,Історична проза
Світлана Алексієвич,Цинковi хлопчики,Українська мова,,,,Фоліо,2020.0,9789660392182,Сучасна зарубіжна проза
Світлана Алексієвич,У вiйни не жiноче обличчя,Українська мова,,,,Фоліо,2020.0,9789660392175,Сучасна зарубіжна проза
Свифт Дж.,Мандри Гуллівера,Українська мова,,,,Фоліо,2013.0,9789660364271,Класична проза
Свидницький А.,Люборацькі,Українська мова,,,,Знання,2019.0,9786170702784,Класична проза
Сашко Столовий,Оринин. Роман про стелепного чоловіка,Українська мова,,,,Лабораторія,2024.0,9786178367114,Сучасна українська проза
Сашко Дерманський,Лімерики,Українська мова,,,,Крокус,2019.0,9789669797230,Поезія
Сафарли Э.,"Дім, де жевріє світло",Українська мова,,,,BookChef,2019.0,9786177764266,Романи
Сафарли Э.,Я хочу додому,Українська мова,,,,BookChef,2019.0,9786177764259,Сучасна зарубіжна проза
Сартр Ж.П.,Нудота,Українська мова,,,,BookChef,2022.0,9786175480687,Класична проза
Сара Эдисон Аллен,Садові чари,Українська мова,,,,Vivat,2018.0,9789669427779,Сучасна зарубіжна проза
Сара Тодд Тейлор,Загадкова примадонна,Українська мова,,,,Disney Store,2022.0,9786170968647,Детективи
Сара Пірс,Санаторій,Українська мова,,,,Артбукс,2022.0,9786177940721,Книги жанру Фантастика. Фентезі. Містика
Сара Пірс,Ретрит,Українська мова,,,,Артбукс,2023.0,9786175230435,Книги жанру Фантастика. Фентезі. Містика
Сара Пенніпакер,Пакс,Українська мова,,,,РМ,2019.0,,Пригоди
Сара Пеннер,Зникнення аптекарки,Українська мова,,,,Артбукс,2022.0,9786177940738,Сучасна зарубіжна проза
Сара Пеннер,Лондонська спіритична спілка (Limited edition),Українська мова,,,,Артбукс,2023.0,9786175230794,Детективи
Сара Пеннер,Лондонська спіритична спілка,Українська мова,,,,Артбукс,2023.0,9786175230657,Детективи
Сара Джіо,З Лондона з любов’ю,Українська мова,,,,Vivat,2022.0,9789669829276,Сучасна зарубіжна проза
Сара Джіо,Ранкове сяйво,Українська мова,,,,Vivat,2023.0,9789669829214,Сучасна зарубіжна проза
Сара Джіо,Усі квіти Парижа,Українська мова,,,,Vivat,2022.0,9789669828552,Сучасна зарубіжна проза
Сара Джіо,Ожинова зима,Українська мова,,,,Vivat,2022.0,9789669828071,Поезія
Сара Джіо,Фіалки в березні (м'яка),Українська мова,,,,Vivat,2022.0,9789669828064,Романи
Сара Джіо,Остання камелія,Українська мова,,,,Vivat,2022.0,9789669828057,Поезія
Сара Джіо,Бунгало,Українська мова,,,,Vivat,2023.0,9789669828040,Сучасна зарубіжна проза
Сара Джіо,Бунгало,Українська мова,,,,Vivat,2021.0,9789669823519,Сентиментальна проза
Сара Джіо,"На добраніч, Джун",Українська мова,,,,Vivat,2021.0,9789669822796,Сучасна зарубіжна проза
Сара Джіо,Я кохатиму тебе завжди,Українська мова,,,,Vivat,2019.0,9789669429735,Сучасна зарубіжна проза
Сара Джіо,Фіалки в березні,Українська мова,,,,Vivat,2022.0,9789669428196,Романи
Сара Джіо,Ожинова зима,Українська мова,,,,Vivat,2022.0,9786176909811,Романи
Сара Джіо,Усі квіти Парижа,Українська мова,,,,Vivat,2023.0,9786171700277,Сучасна зарубіжна проза
Сара Джіо,Ранкове сяйво (pocketbook),Українська мова,,,,Vivat,2023.0,9786171700260,Сучасна зарубіжна проза
Сара Джіо,"На добраніч, Джун (pocketbook)",Українська мова,,,,Vivat,2023.0,9786171700253,Сучасна зарубіжна проза
Сара Джіо,Я кохатиму тебе завжди (pocketbook),Українська мова,,,,Vivat,2023.0,9786171700246,Сучасна зарубіжна проза
Сара Джанет Маас,Двір холоду і зоряного сяйва. Книга 4,Українська мова,,,,Vivat,2022.0,9789669829450,Книги жанру Фантастика. Фентезі. Містика
Сара Джанет Маас,Двір крил і руїн,Українська мова,,,,Vivat,2019.0,9789669824042,Книги жанру Фантастика. Фентезі. Містика
Сара Джанет Маас,Двір мороку і гніву,Українська мова,,,,Vivat,2019.0,9789669822758,Книги жанру Фантастика. Фентезі. Містика
Сара Джанет Маас,Двір срібного полум'я,Українська мова,,,,Vivat,2023.0,9786171701502,Книги жанру Фантастика. Фентезі. Містика
Сара Джанет Маас,Дім Землі та Крові. Місто Півмісяця. Книга 1,Українська мова,,,,Nebo BookLab Publishing,2023.0,9786177914555,Книги жанру Фантастика. Фентезі. Містика
Сара Дессен,Пісня для тебе,Українська мова,,,,Ранок,2023.0,9786170982070,Сучасна зарубіжна проза
Сара Дессен,Просто слухай,Українська мова,,,,Ранок,2023.0,9786170981660,Романи
Сара Груен,Води слонам,Українська мова,,,,Фабула,2019.0,9786170966940,Екранізації
Сара Вінман,Бляшаний чоловік (м’яка) (мінімальний брак),Українська мова,,,,РМ,2020.0,9789669176233,Сучасна зарубіжна проза
Сара Вінман,Рік Марвелос Вейз,Українська мова,,,,РМ,2019.0,,Історична проза
Сапожніков Л.,Дмитрик у Країні Синіх Троянд,Українська мова,,,,Час майстрів,2019.0,9789669152213,Пригоди
Сантополо Дж.,"Світло, яке ми втратили",Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171250772,Сентиментальна проза
Санін.О,Кіно на папері. Збірка Кіно на папері. Збірка,Українська мова,,,,Нора-Друк,2016.0,9789668659645,Сучасна українська проза
Сандрель Ж.,Кімната чудес,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171249448,Сучасна зарубіжна проза
Сандра Ньюман,Джулія. 1984,Українська мова,,,,Лабораторія,2024.0,9786178362294,Книги жанру Фантастика. Фентезі. Містика
Сандомирский М.,Посол Царя Царів,Українська мова,,,,Фоліо,2020.0,9789660391161,Книги жанру Фантастика. Фентезі. Містика
Санджай Г.,Важкий понеділок,Українська мова,,,,Фабула,2023.0,9786170959928,Сучасна зарубіжна проза
Санджай Г.,Важкий понеділок,Українська мова,,,,Фабула,2019.0,9786170959928,Сучасна зарубіжна проза
Сандерсон Б.,Хроніки Буресвітла. Книга 2. Слова Променистого ордену,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171299672,Книги жанру Фантастика. Фентезі. Містика
